scenario,policy,model_seed,total_cost,immediate_cost,penalty,energy_use,latency_ms,transmitted_mbit,thermal_violation,energy_violation,queue_violation,contact_violation,planning_time_ms,maximum_heat,minimum_energy,threshold_free_episode,onboard_fraction,ground_fraction,hybrid_fraction
reduced_coupling,contextual_bandit,809,26.876179693177722,26.107965990900993,0.7682137022767291,1.6847469175234437,18398.384047222138,1868.2689496934413,0.0,0.0,2.65,1.1,0.0,0.18958215937018394,0.4216257885098457,0.15,0.0046875,0.77578125,0.21953125
reduced_coupling,contextual_bandit,810,25.523634392590658,25.406923451274633,0.11671094131602633,1.6327354203443973,17540.641626548768,1772.0422336891293,0.0,0.0,0.7,0.6,0.0,0.18972562849521638,0.44763133823871615,0.4,0.00234375,0.73359375,0.2640625
reduced_coupling,contextual_bandit,811,27.169715806260314,26.00104679316282,1.1686690130974948,1.6997327250428498,18530.502057647704,1858.6748226761817,0.0,0.0,5.3,1.1,0.0,0.18977276012301444,0.41413284689188,0.1,0.0,0.7703125,0.2296875
reduced_coupling,contextual_bandit,812,25.915332800453836,25.565340771898626,0.3499920285552076,1.6347930935211479,17496.853862953187,1720.9238151818513,0.0,0.0,1.35,1.25,0.0,0.18968902826309203,0.4465989530086517,0.05,0.0,0.68828125,0.31171875
reduced_coupling,contextual_bandit,813,26.25153647984115,25.937330060824753,0.3142064190163957,1.6512148988433182,17875.4499124527,1802.5010985724628,0.0,0.0,1.35,1.0,0.0,0.18986525237560273,0.4383916899561882,0.25,0.0203125,0.734375,0.2453125
reduced_coupling,contextual_bandit,814,25.704163010505965,25.614577838405967,0.08958517210000168,1.620355793181807,17129.585890388487,1711.9202752351762,0.0,0.0,0.15,0.8,0.0,0.1897405467927456,0.4538211330771446,0.35,0.0,0.64765625,0.35234375
reduced_coupling,contextual_bandit,815,27.621746049865003,26.083192551881076,1.5385534979839293,1.6950091027189047,18605.599678611754,1915.1070463016629,0.0,0.0,6.2,0.7,0.0,0.1899062231183052,0.4164946272969246,0.15,0.01640625,0.80078125,0.1828125
reduced_coupling,contextual_bandit,816,25.26337473518388,25.177741806581615,0.08563292860226349,1.6266197650227696,17244.166348838808,1687.0902067787945,0.0,0.0,0.05,1.0,0.0,0.1896550513803959,0.4506892040371895,0.4,0.00625,0.6671875,0.3265625
reduced_coupling,contextual_bandit,817,26.48201175227556,26.02324985899031,0.4587618932852501,1.6809850485064088,18358.028428936006,1841.8053013242782,0.0,0.0,3.3,1.1,0.0,0.1896416999399662,0.42350662052631377,0.1,0.01875,0.7625,0.21875
reduced_coupling,contextual_bandit,818,25.79570074984685,25.576398274302484,0.21930247554436771,1.6372501071542502,17612.710503292084,1781.2379170961678,0.0,0.0,1.4,0.9,0.0,0.18966538459062576,0.44537188708782194,0.3,0.0046875,0.72890625,0.26640625
reduced_coupling,contextual_bandit,819,25.559522040292357,25.43675701022148,0.12276503007087469,1.6012407403439284,16973.673352718353,1667.3034351304173,0.0,0.0,0.15,0.7,0.0,0.18981304094195367,0.46337598711252215,0.45,0.00078125,0.65703125,0.3421875
